tempo;nivel
62.00;5.08
62.00;6.04
62.00;7.31
62.00;7.31
62.00;7.31
62.00;7.31
62.00;7.31
62.00;7.31
62.00;6.02
62.00;6.02
62.00;6.04
62.00;4.43
62.00;5.71
62.00;4.10
62.00;6.04
62.00;7.31
62.00;7.31
62.00;7.32
62.00;7.31
62.00;7.31
62.00;7.31
62.00;6.04
62.00;6.04
62.00;2.83
62.00;4.22
62.00;4.12
62.00;4.10
62.00;6.98
62.00;7.00
62.00;6.98
62.00;8.27
62.00;6.98
62.00;6.04
62.00;6.04
62.00;6.95
62.00;6.04
62.00;6.02
62.00;6.02
62.00;4.10
62.00;6.90
62.00;6.98
62.00;7.00
62.00;8.27
62.00;8.29
62.00;8.17
62.00;8.27
62.00;8.27
62.00;8.27
62.00;8.27
62.00;8.17
62.00;8.29
62.00;6.98
62.00;6.98
62.00;8.27
62.00;8.17
62.00;8.27
62.00;8.27
62.00;8.27
63.00;6.98
63.00;8.17
63.00;8.27
63.00;8.27
63.00;8.27
63.00;8.27
63.00;8.17
63.00;7.00
63.00;8.27
63.00;8.27
63.00;8.27
63.00;8.17
63.00;8.27
63.00;8.27
63.00;8.27
63.00;8.27
63.00;8.27
63.00;6.98
63.00;8.27
63.00;8.27
63.00;6.98
63.00;7.00
63.00;6.98
63.00;6.98
63.00;7.00
63.00;7.00
63.00;7.00
63.00;6.98
63.00;6.98
63.00;8.27
63.00;8.27
63.00;7.00
63.00;8.27
63.00;5.39
63.00;6.98
63.00;6.98
63.00;7.00
63.00;6.66
63.00;6.67
63.00;3.77
63.00;5.75
63.00;6.98
63.00;6.98
63.00;7.00
63.00;7.00
63.00;6.88
63.00;6.98
63.00;6.98
63.00;6.98
63.00;6.67
63.00;7.84
63.00;5.06
63.00;7.96
63.00;7.94
63.00;7.96
63.00;6.67
63.00;6.67
63.00;6.98
63.00;7.96
63.00;7.96
63.00;7.86
63.00;7.94
63.00;7.96
63.00;6.67
63.00;6.67
63.00;7.00
63.00;6.98
63.00;7.96
63.00;7.96
63.00;6.67
63.00;7.86
63.00;7.96
63.00;7.96
63.00;6.67
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.94
64.00;7.96
64.00;7.96
64.00;7.94
64.00;7.94
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.94
64.00;7.94
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.94
64.00;7.94
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.94
64.00;7.92
64.00;7.94
64.00;7.96
64.00;7.94
64.00;6.67
64.00;6.57
64.00;7.94
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.86
64.00;7.96
64.00;6.67
64.00;7.96
64.00;7.96
64.00;7.84
64.00;7.96
64.00;7.96
64.00;7.94
64.00;7.96
64.00;7.84
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.96
64.00;7.84
64.00;6.35
64.00;6.35
64.00;6.35
64.00;3.57
64.00;6.67
64.00;6.35
64.00;6.35
64.00;7.63
64.00;7.63
64.00;7.63
64.00;7.63
64.00;7.63
64.00;7.63
64.00;7.63
64.00;7.63
64.00;6.35
64.00;6.35
64.00;4.75
65.00;4.86
65.00;6.35
65.00;6.35
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;6.35
65.00;6.35
65.00;6.35
65.00;6.35
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.62
65.00;6.35
65.00;7.62
65.00;6.35
65.00;6.35
65.00;6.35
65.00;6.35
65.00;7.63
65.00;6.35
65.00;6.35
65.00;6.35
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.63
65.00;7.53
65.00;7.63
65.00;7.63
65.00;6.35
65.00;6.35
65.00;6.02
65.00;6.02
65.00;6.02
65.00;6.02
65.00;6.36
65.00;6.35
65.00;7.31
65.00;6.36
65.00;6.35
65.00;6.35
65.00;6.02
65.00;6.04
65.00;4.43
65.00;6.35
65.00;6.35
65.00;6.35
65.00;6.35
65.00;7.63
65.00;7.63
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.31
65.00;7.32
65.00;7.32
65.00;5.71
66.00;5.51
66.00;5.39
66.00;5.39
66.00;7.32
66.00;7.31
66.00;7.31
66.00;7.32
66.00;7.31
66.00;7.31
66.00;7.31
66.00;7.31
66.00;7.32
66.00;5.71
66.00;6.98
66.00;7.31
66.00;7.20
66.00;7.32
66.00;7.32
66.00;7.31
66.00;7.31
66.00;7.20
66.00;7.31
66.00;7.32
66.00;7.32
66.00;7.31
66.00;7.20
66.00;7.31
66.00;7.31
66.00;5.71
66.00;4.10
66.00;7.27
66.00;7.31
66.00;7.31
66.00;7.31
66.00;8.27
66.00;8.17
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.29
66.00;8.17
66.00;7.00
66.00;8.29
66.00;7.00
66.00;4.20
66.00;8.18
66.00;8.27
66.00;8.29
66.00;8.29
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.29
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.27
66.00;8.29
66.00;8.29
66.00;8.27
66.00;8.27
67.00;8.25
67.00;8.27
67.00;8.27
67.00;8.29
67.00;8.29
67.00;8.17
67.00;8.29
67.00;8.27
67.00;8.27
67.00;8.29
67.00;8.17
67.00;8.27
67.00;8.27
67.00;8.27
67.00;8.27
67.00;8.17
67.00;8.27
67.00;8.27
67.00;8.27
67.00;8.27
67.00;8.17
67.00;8.27
67.00;8.27
67.00;8.27
67.00;8.29
67.00;6.98
67.00;6.98
67.00;8.27
67.00;8.27
67.00;8.27
67.00;6.98
67.00;6.98
67.00;8.27
67.00;8.27
67.00;8.27
67.00;8.17
67.00;8.27
67.00;6.98
67.00;7.96
67.00;7.94
67.00;7.96
67.00;7.96
67.00;7.96
67.00;7.96
67.00;7.00
67.00;8.27
67.00;8.27
67.00;8.29
67.00;8.27
67.00;8.29
67.00;8.29
67.00;7.96
67.00;7.96
67.00;7.94
67.00;7.96
67.00;7.96
67.00;7.94
67.00;7.94
67.00;7.96
67.00;7.94
67.00;7.96
67.00;7.94
67.00;7.96
67.00;7.96
67.00;7.92
67.00;7.94
67.00;7.96
67.00;7.96
67.00;7.94
67.00;7.86
67.00;7.96
67.00;7.96
67.00;7.96
67.00;7.96
68.00;7.84
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.94
68.00;7.84
68.00;7.94
68.00;7.96
68.00;7.94
68.00;7.94
68.00;7.86
68.00;7.96
68.00;7.96
68.00;7.94
68.00;7.96
68.00;7.86
68.00;7.96
68.00;7.96
68.00;7.94
68.00;7.96
68.00;7.84
68.00;7.96
68.00;7.96
68.00;7.94
68.00;7.94
68.00;7.96
68.00;7.96
68.00;6.35
68.00;7.94
68.00;7.96
68.00;7.94
68.00;7.94
68.00;7.96
68.00;7.94
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.63
68.00;7.63
68.00;7.63
68.00;7.63
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.96
68.00;7.94
68.00;7.96
68.00;7.63
68.00;7.63
68.00;7.63
68.00;7.60
68.00;7.63
68.00;7.63
68.00;4.75
68.00;7.96
68.00;7.86
68.00;7.96
68.00;7.94
68.00;7.96
68.00;7.96
68.00;7.53
68.00;7.63
68.00;7.63
68.00;7.63
68.00;7.63
68.00;7.53
68.00;7.63
68.00;7.63
68.00;7.63
68.00;7.96
69.00;7.86
69.00;7.94
69.00;7.96
69.00;7.94
69.00;7.63
69.00;7.56
69.00;6.02
69.00;7.31
69.00;7.32
69.00;7.31
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.31
69.00;7.31
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.63
69.00;6.04
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.31
69.00;7.26
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.20
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.20
69.00;6.04
69.00;7.63
69.00;7.63
69.00;7.63
69.00;7.53
69.00;7.32
69.00;7.31
69.00;7.31
69.00;7.32
69.00;8.49
69.00;8.59
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.31
69.00;7.32
69.00;7.31
69.00;7.31
70.00;7.31
70.00;7.63
70.00;7.31
70.00;7.32
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;8.59
70.00;8.59
70.00;8.59
70.00;8.59
70.00;7.31
70.00;7.31
70.00;7.32
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;7.31
70.00;8.59
70.00;8.59
70.00;8.59
70.00;7.32
70.00;8.27
70.00;8.29
70.00;8.27
70.00;8.25
70.00;8.29
70.00;8.27
70.00;8.27
70.00;8.27
70.00;8.17
70.00;8.29
70.00;7.31
70.00;7.31
70.00;7.31
70.00;8.49
70.00;7.32
70.00;7.31
70.00;8.29
70.00;8.27
70.00;8.17
70.00;8.27
70.00;8.29
70.00;8.27
70.00;8.27
70.00;8.17
70.00;8.27
70.00;8.27
70.00;8.27
70.00;8.27
70.00;8.18
70.00;8.27
70.00;8.27
70.00;8.29
70.00;8.27
70.00;8.17
70.00;8.27
70.00;8.27
70.00;8.27
70.00;8.27
70.00;8.17
70.00;8.27
70.00;8.27
70.00;8.27
70.00;8.29
71.00;8.27
71.00;8.27
71.00;8.29
71.00;8.27
71.00;8.27
71.00;8.29
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.23
71.00;8.27
71.00;8.29
71.00;8.29
71.00;8.27
71.00;8.17
71.00;8.29
71.00;8.27
71.00;8.27
71.00;7.96
71.00;7.84
71.00;7.94
71.00;7.96
71.00;7.96
71.00;8.27
71.00;8.17
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.27
71.00;8.17
71.00;8.27
71.00;8.27
71.00;7.94
71.00;7.96
71.00;7.84
71.00;7.96
71.00;7.96
71.00;8.27
71.00;8.29
71.00;8.17
71.00;8.27
71.00;8.27
71.00;7.96
71.00;7.96
71.00;7.96
71.00;7.96
71.00;7.96
71.00;7.96
71.00;7.96
71.00;7.94
71.00;7.96
71.00;7.96
71.00;8.27
71.00;8.27
71.00;7.96
71.00;7.96
71.00;7.96
71.00;7.94
71.00;9.23
72.00;9.14
72.00;7.96
72.00;9.23
72.00;9.23
72.00;9.23
72.00;7.94
72.00;9.23
72.00;9.23
72.00;9.23
72.00;9.23
72.00;7.96
72.00;9.23
72.00;9.23
72.00;9.23
72.00;7.92
72.00;7.96
72.00;9.23
72.00;7.96
72.00;7.96
72.00;7.86
72.00;7.96
72.00;9.25
72.00;9.23
72.00;7.94
72.00;7.86
72.00;7.96
72.00;7.96
72.00;7.94
72.00;7.94
72.00;7.84
72.00;9.25
72.00;9.23
72.00;7.96
72.00;9.23
72.00;9.13
72.00;9.23
72.00;7.96
72.00;7.96
72.00;7.94
72.00;7.86
72.00;7.63
72.00;7.63
72.00;7.96
72.00;7.96
72.00;7.86
72.00;7.96
72.00;7.94
72.00;7.96
72.00;7.96
72.00;7.96
72.00;7.96
72.00;7.96
72.00;7.96
72.00;7.94
72.00;7.94
72.00;7.96
72.00;7.94
72.00;7.94
72.00;7.63
72.00;7.63
72.00;7.63
72.00;7.63
72.00;7.63
72.00;7.63
72.00;8.92
72.00;7.96
72.00;7.96
72.00;7.96
72.00;7.63
72.00;7.63
72.00;7.63
72.00;9.23
72.00;7.96
72.00;7.94
73.00;7.63
73.00;7.63
73.00;8.90
73.00;8.92
73.00;8.89
73.00;7.65
73.00;8.92
73.00;7.63
73.00;8.92
73.00;7.53
73.00;7.63
73.00;8.92
73.00;8.92
73.00;7.63
73.00;7.53
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.51
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;8.82
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.56
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;8.92
73.00;8.92
73.00;7.63
73.00;7.63
73.00;7.62
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;7.63
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;7.63
73.00;7.63
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;7.31
73.00;7.31
73.00;7.32
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.56
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.59
73.00;8.49
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.49
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.49
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.49
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;7.32
74.00;8.27
74.00;7.31
74.00;8.59
74.00;8.59
74.00;8.49
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.49
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.61
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.29
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.59
74.00;8.27
74.00;8.27
74.00;8.59
74.00;8.29
74.00;8.27
74.00;8.29
74.00;8.23
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.17
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.59
74.00;8.49
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.27
74.00;8.17
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.17
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.17
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.17
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.17
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.29
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.29
75.00;8.29
75.00;8.27
75.00;8.27
75.00;8.27
75.00;8.27
75.00;9.25
75.00;8.23
75.00;8.27
75.00;8.29
75.00;8.27
75.00;8.27
75.00;8.17
75.00;8.27
75.00;8.27
75.00;8.27
75.00;9.23
75.00;8.17
75.00;9.25
75.00;8.29
75.00;9.25
75.00;9.23
75.00;9.14
75.00;9.23
75.00;9.25
75.00;8.27
75.00;7.96
75.00;7.84
75.00;8.27
75.00;9.23
75.00;9.23
75.00;8.27
75.00;9.13
76.00;9.23
76.00;9.25
76.00;9.23
76.00;9.23
76.00;9.13
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.13
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.14
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.25
76.00;9.14
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.13
76.00;9.23
76.00;9.25
76.00;9.23
76.00;9.25
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.25
76.00;9.25
76.00;9.25
76.00;9.25
76.00;9.23
76.00;9.23
76.00;9.19
76.00;9.23
76.00;9.23
76.00;9.25
76.00;9.23
76.00;9.13
76.00;9.25
76.00;9.23
76.00;9.23
76.00;9.25
76.00;9.13
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.13
76.00;9.23
76.00;9.23
76.00;9.23
76.00;9.25
76.00;9.13
76.00;9.23
76.00;9.23
76.00;9.25
76.00;9.25
76.00;9.14
76.00;8.92
76.00;7.96
76.00;8.92
76.00;8.92
76.00;8.82
76.00;8.92
76.00;8.92
76.00;8.92
76.00;8.92
76.00;8.80
77.00;9.25
77.00;9.23
77.00;9.23
77.00;8.92
77.00;8.80
77.00;8.90
77.00;8.92
77.00;8.90
77.00;8.90
77.00;8.80
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.90
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.87
77.00;8.92
77.00;8.92
77.00;8.90
77.00;8.92
77.00;8.82
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.82
77.00;8.92
77.00;8.90
77.00;8.92
77.00;8.90
77.00;8.82
77.00;8.61
77.00;8.59
77.00;7.63
77.00;8.59
77.00;8.49
77.00;8.59
77.00;8.92
77.00;8.92
77.00;8.92
77.00;8.49
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.49
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.92
77.00;8.49
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.49
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.59
77.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.58
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.54
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.49
78.00;8.59
78.00;8.59
78.00;8.59
78.00;8.59
78.00;9.31
78.00;8.59
78.00;9.42
78.00;8.59
78.00;9.42
78.00;9.31
78.00;9.42
78.00;9.42
78.00;9.42
78.00;9.42
78.00;9.31
78.00;9.42
78.00;9.42
78.00;9.42
78.00;9.42
78.00;9.31
79.00;9.43
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.38
79.00;9.42
79.00;9.42
79.00;9.43
79.00;9.42
79.00;9.31
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.43
79.00;9.31
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.31
79.00;9.42
79.00;9.42
79.00;9.43
79.00;9.42
79.00;9.31
79.00;9.43
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.31
79.00;9.42
79.00;9.42
79.00;9.42
79.00;9.42
79.00;8.17
79.00;9.43
79.00;9.42
79.00;9.42
79.00;9.42
79.00;8.17
79.00;8.27
79.00;8.29
79.00;9.23
79.00;9.23
79.00;9.13
79.00;9.23
79.00;9.25
79.00;8.27
79.00;8.27
79.00;8.27
79.00;9.42
79.00;9.43
79.00;8.27
79.00;8.29
79.00;8.27
79.00;9.23
79.00;9.23
79.00;9.25
79.00;9.23
79.00;9.25
79.00;9.23
79.00;9.23
79.00;9.23
79.00;9.25
79.00;9.25
79.00;9.23
79.00;9.23
79.00;9.23
79.00;9.19
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.13
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.14
80.00;9.25
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.13
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.25
80.00;9.13
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.13
80.00;9.23
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.14
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.14
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.13
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.14
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.13
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.21
80.00;9.23
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.14
80.00;9.25
80.00;9.23
80.00;9.23
80.00;9.23
80.00;9.13
81.00;9.23
81.00;9.23
81.00;9.23
81.00;9.25
81.00;8.82
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;9.25
81.00;9.23
81.00;9.23
81.00;9.23
81.00;9.13
81.00;9.23
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.90
81.00;8.80
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.90
81.00;8.92
81.00;8.92
81.00;8.90
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.89
81.00;8.90
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;8.90
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.82
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.92
81.00;8.80
82.00;8.92
82.00;8.92
82.00;8.92
82.00;8.90
82.00;8.82
82.00;8.92
82.00;8.90
82.00;8.92
82.00;8.92
82.00;8.82
82.00;8.92
82.00;8.92
82.00;8.92
82.00;8.59
82.00;8.49
82.00;8.59
82.00;8.59
82.00;9.76
82.00;8.59
82.00;9.66
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;9.76
82.00;9.66
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;9.76
82.00;9.71
82.00;9.74
82.00;8.59
82.00;9.76
82.00;8.59
82.00;8.49
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.49
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.49
82.00;8.59
82.00;9.42
82.00;9.42
82.00;9.42
82.00;9.31
82.00;9.42
82.00;9.42
82.00;9.42
82.00;9.42
82.00;9.31
82.00;9.42
82.00;8.59
82.00;8.59
82.00;8.59
82.00;8.49
83.00;9.42
83.00;9.42
83.00;9.43
83.00;9.43
83.00;9.31
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.42
83.00;9.43
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.42
83.00;9.43
83.00;9.43
83.00;9.42
83.00;9.31
83.00;9.43
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.43
83.00;9.42
83.00;9.38
83.00;9.43
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.43
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.43
83.00;9.43
83.00;9.43
83.00;9.42
83.00;9.31
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.33
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.42
83.00;9.31
83.00;9.42
83.00;9.42
83.00;9.43
83.00;9.42
83.00;9.31
83.00;9.43
83.00;9.43
83.00;9.42
83.00;9.43
83.00;9.31
84.00;9.25
84.00;9.25
84.00;9.23
84.00;9.23
84.00;9.13
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.31
84.00;9.43
84.00;9.42
84.00;9.43
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.23
84.00;10.36
84.00;10.24
84.00;10.24
84.00;10.34
84.00;9.23
84.00;9.23
84.00;9.13
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.13
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.13
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.13
84.00;9.25
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.13
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.13
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.23
84.00;9.23
84.00;9.19
84.00;9.23
84.00;9.25
84.00;9.23
84.00;9.25
84.00;9.13
84.00;9.23
85.00;9.23
85.00;9.23
85.00;9.25
85.00;9.13
85.00;9.23
85.00;9.25
85.00;9.23
85.00;9.23
85.00;9.13
85.00;9.23
85.00;9.23
85.00;9.23
85.00;9.23
85.00;9.13
85.00;8.90
85.00;8.92
85.00;9.23
85.00;9.25
85.00;9.14
85.00;9.23
85.00;9.23
85.00;9.23
85.00;9.23
85.00;9.14
85.00;8.90
85.00;8.90
85.00;8.90
85.00;8.90
85.00;8.82
85.00;8.90
85.00;8.90
85.00;8.90
85.00;8.92
85.00;8.80
85.00;8.90
85.00;8.92
85.00;8.92
85.00;8.92
85.00;8.80
85.00;8.92
85.00;8.92
85.00;8.90
85.00;8.90
85.00;8.90
85.00;8.92
85.00;8.90
85.00;8.92
85.00;8.90
85.00;8.92
85.00;8.92
85.00;8.92
85.00;8.92
85.00;8.90
85.00;8.90
85.00;8.92
85.00;8.92
85.00;8.92
85.00;8.87
85.00;8.90
85.00;8.90
85.00;8.90
85.00;8.92
85.00;8.80
85.00;8.92
